,online_order,book_table,rate,votes,rest_type,cost,type,city
2823,Yes,No,4,70,Dessert Parlor,400,Delivery,Basavanagudi
2824,Yes,No,4,247,Cafe,400,Delivery,Basavanagudi
2825,Yes,No,4,32,Sweet Shop,250,Delivery,Basavanagudi
2826,Yes,No,4,62,Other Rest Type,600,Delivery,Basavanagudi
2827,Yes,No,4,35,"Bakery, Quick Bites",400,Delivery,Basavanagudi
2828,Yes,No,4,8,Beverage Shop,200,Delivery,Basavanagudi
2829,Yes,No,4,10,Beverage Shop,100,Delivery,Basavanagudi
2830,Yes,No,3,57,Quick Bites,400,Delivery,Basavanagudi
2831,Yes,No,4,13,Quick Bites,300,Delivery,Basavanagudi
2832,Yes,No,3,13,Cafe,400,Delivery,Basavanagudi
2833,Yes,No,3,39,Quick Bites,300,Delivery,Basavanagudi
2834,Yes,No,4,20,Cafe,400,Delivery,Basavanagudi
2835,Yes,No,5,0,Quick Bites,300,Delivery,Basavanagudi
2836,Yes,No,4,204,Dessert Parlor,300,Delivery,Basavanagudi
2837,Yes,No,4,24,Casual Dining,600,Delivery,Basavanagudi
2838,Yes,No,4,519,Casual Dining,900,Delivery,Basavanagudi
2839,Yes,No,4,334,Quick Bites,300,Delivery,Basavanagudi
2840,Yes,No,3,13,Quick Bites,400,Delivery,Basavanagudi
2841,Yes,No,4,23,Quick Bites,300,Delivery,Basavanagudi
2842,Yes,No,4,19,Quick Bites,250,Delivery,Basavanagudi
2843,Yes,No,4,29,Food Court,400,Delivery,Basavanagudi
2844,Yes,No,4,119,Casual Dining,800,Delivery,Basavanagudi
2845,Yes,No,4,68,Quick Bites,250,Delivery,Basavanagudi
2846,Yes,No,4,130,Cafe,650,Delivery,Basavanagudi
2847,Yes,No,5,0,"Takeaway, Delivery",300,Delivery,Basavanagudi
2848,Yes,No,3,208,Casual Dining,650,Delivery,Basavanagudi
2849,Yes,Yes,4,349,Casual Dining,1200,Delivery,Basavanagudi
2850,Yes,No,3,128,Quick Bites,300,Delivery,Basavanagudi
2851,Yes,No,4,50,Cafe,550,Delivery,Basavanagudi
2852,Yes,No,4,1778,Quick Bites,200,Delivery,Basavanagudi
2853,Yes,No,4,23,Other Rest Type,100,Delivery,Basavanagudi
2854,Yes,No,3,11,Bar,800,Delivery,Basavanagudi
2855,No,No,4,279,Quick Bites,200,Delivery,Basavanagudi
2856,Yes,No,4,469,Casual Dining,750,Delivery,Basavanagudi
2857,Yes,No,3,6,Beverage Shop,100,Delivery,Basavanagudi
2858,Yes,No,3,6,Casual Dining,400,Delivery,Basavanagudi
2859,Yes,No,4,12,Quick Bites,200,Delivery,Basavanagudi
2860,Yes,No,4,322,Casual Dining,400,Delivery,Basavanagudi
2861,Yes,No,3,12,Dessert Parlor,200,Delivery,Basavanagudi
2862,Yes,No,5,0,Dessert Parlor,200,Delivery,Basavanagudi
2863,Yes,No,3,7,Quick Bites,300,Delivery,Basavanagudi
2864,Yes,No,4,90,Cafe,650,Delivery,Basavanagudi
2865,Yes,No,3,20,Casual Dining,700,Delivery,Basavanagudi
2866,Yes,No,4,81,Casual Dining,500,Delivery,Basavanagudi
2867,Yes,No,4,43,Dessert Parlor,250,Delivery,Basavanagudi
2868,Yes,No,4,214,Casual Dining,400,Delivery,Basavanagudi
2869,Yes,No,4,316,Quick Bites,100,Delivery,Basavanagudi
2870,Yes,No,4,56,Dessert Parlor,400,Delivery,Basavanagudi
2871,Yes,No,3,157,Cafe,450,Delivery,Basavanagudi
2872,Yes,No,4,75,Other Rest Type,200,Delivery,Basavanagudi
2873,Yes,No,4,17,Beverage Shop,150,Delivery,Basavanagudi
2874,Yes,No,5,0,Casual Dining,1500,Delivery,Basavanagudi
2875,Yes,Yes,4,553,Casual Dining,900,Delivery,Basavanagudi
2876,Yes,No,3,4,Quick Bites,300,Delivery,Basavanagudi
2877,Yes,Yes,3,80,Casual Dining,500,Delivery,Basavanagudi
2878,Yes,No,5,0,Other Rest Type,250,Delivery,Basavanagudi
2879,Yes,No,5,0,Quick Bites,300,Delivery,Basavanagudi
2880,Yes,No,4,126,Quick Bites,400,Delivery,Basavanagudi
2881,Yes,Yes,4,1403,Other Rest Type,1100,Delivery,Basavanagudi
2882,Yes,No,3,213,Quick Bites,400,Delivery,Basavanagudi
2883,Yes,No,4,45,Quick Bites,200,Delivery,Basavanagudi
2884,Yes,No,4,14,Casual Dining,600,Delivery,Basavanagudi
2885,Yes,No,3,11,Quick Bites,200,Delivery,Basavanagudi
2886,Yes,No,3,4,Quick Bites,300,Delivery,Basavanagudi
2887,Yes,No,4,20,Quick Bites,200,Delivery,Basavanagudi
2888,No,No,4,48,Bakery,200,Delivery,Basavanagudi
2889,Yes,No,3,10,Quick Bites,100,Delivery,Basavanagudi
2890,Yes,No,3,102,Quick Bites,350,Delivery,Basavanagudi
2891,Yes,No,4,178,Quick Bites,400,Delivery,Basavanagudi
2892,Yes,No,4,527,Casual Dining,500,Delivery,Basavanagudi
2893,Yes,No,4,45,Beverage Shop,300,Delivery,Basavanagudi
2894,Yes,No,5,228,Cafe,400,Delivery,Basavanagudi
2895,Yes,No,4,158,Casual Dining,700,Delivery,Basavanagudi
2896,Yes,No,3,4,Quick Bites,200,Delivery,Basavanagudi
2897,Yes,No,4,308,Cafe,750,Delivery,Basavanagudi
2898,No,No,4,148,"Casual Dining, Cafe",550,Delivery,Basavanagudi
2899,Yes,No,4,388,Casual Dining,650,Delivery,Basavanagudi
2900,Yes,No,4,70,Quick Bites,200,Delivery,Basavanagudi
2901,Yes,No,5,0,Beverage Shop,200,Delivery,Basavanagudi
2902,Yes,No,4,42,Quick Bites,300,Delivery,Basavanagudi
2903,Yes,No,4,144,Casual Dining,550,Delivery,Basavanagudi
2904,Yes,No,4,34,Dessert Parlor,300,Delivery,Basavanagudi
2905,Yes,No,4,95,Quick Bites,150,Delivery,Basavanagudi
2906,Yes,No,4,42,Dessert Parlor,400,Delivery,Basavanagudi
2907,Yes,No,4,507,Other Rest Type,1000,Delivery,Basavanagudi
2908,Yes,No,4,133,Casual Dining,700,Delivery,Basavanagudi
2909,Yes,Yes,4,886,Casual Dining,900,Delivery,Basavanagudi
2910,Yes,No,4,129,Casual Dining,600,Delivery,Basavanagudi
2911,Yes,No,5,0,Delivery,800,Delivery,Basavanagudi
2912,Yes,No,5,0,Quick Bites,300,Delivery,Basavanagudi
2913,Yes,No,5,0,Bakery,300,Delivery,Basavanagudi
2914,Yes,No,4,74,Casual Dining,1000,Delivery,Basavanagudi
2915,Yes,No,4,216,Cafe,500,Delivery,Basavanagudi
2916,Yes,No,4,11,Quick Bites,100,Delivery,Basavanagudi
2917,Yes,No,4,24,Quick Bites,300,Delivery,Basavanagudi
2918,Yes,No,4,181,Beverage Shop,250,Delivery,Basavanagudi
2919,Yes,No,3,24,Quick Bites,300,Delivery,Basavanagudi
2920,Yes,No,4,888,Casual Dining,750,Delivery,Basavanagudi
2921,Yes,No,5,0,Delivery,350,Delivery,Basavanagudi
2922,Yes,No,4,84,Sweet Shop,400,Delivery,Basavanagudi
2923,Yes,No,4,15,Quick Bites,400,Delivery,Basavanagudi
2924,Yes,No,4,160,Casual Dining,700,Delivery,Basavanagudi
2925,Yes,Yes,4,1901,Cafe,800,Delivery,Basavanagudi
2926,Yes,No,4,21,Quick Bites,300,Delivery,Basavanagudi
2927,Yes,No,3,8,Quick Bites,150,Delivery,Basavanagudi
2928,Yes,No,4,314,Quick Bites,300,Delivery,Basavanagudi
2929,Yes,No,4,143,Casual Dining,750,Delivery,Basavanagudi
2930,Yes,No,3,5,"Takeaway, Delivery",199,Delivery,Basavanagudi
2931,Yes,No,4,286,Casual Dining,600,Delivery,Basavanagudi
2932,Yes,No,4,739,Delivery,500,Delivery,Basavanagudi
2933,No,No,4,4,Quick Bites,100,Delivery,Basavanagudi
2934,Yes,No,3,35,Quick Bites,200,Delivery,Basavanagudi
2935,Yes,No,4,101,Quick Bites,400,Delivery,Basavanagudi
2936,No,No,5,0,Quick Bites,300,Delivery,Basavanagudi
2937,Yes,Yes,4,237,"Casual Dining, Cafe",600,Delivery,Basavanagudi
2938,Yes,Yes,4,1875,Casual Dining,1200,Delivery,Basavanagudi
2939,Yes,Yes,4,49,Cafe,300,Delivery,Basavanagudi
2940,Yes,Yes,4,361,Casual Dining,600,Delivery,Basavanagudi
2941,Yes,No,4,36,Quick Bites,250,Delivery,Basavanagudi
2942,Yes,Yes,4,548,Casual Dining,1200,Delivery,Basavanagudi
2943,Yes,No,4,787,Casual Dining,800,Delivery,Basavanagudi
2944,No,No,4,428,Casual Dining,1000,Delivery,Basavanagudi
2945,Yes,No,4,101,Quick Bites,150,Delivery,Basavanagudi
2946,No,No,5,0,Bakery,300,Delivery,Basavanagudi
2947,Yes,No,4,150,Casual Dining,800,Delivery,Basavanagudi
2948,Yes,No,5,0,Delivery,500,Delivery,Basavanagudi
2949,Yes,No,4,2353,Casual Dining,800,Delivery,Basavanagudi
2950,Yes,No,3,247,Casual Dining,500,Delivery,Basavanagudi
2951,No,No,4,217,Casual Dining,450,Delivery,Basavanagudi
2952,Yes,Yes,4,881,Casual Dining,1700,Delivery,Basavanagudi
2953,Yes,No,4,232,Quick Bites,400,Delivery,Basavanagudi
2954,Yes,No,3,10,Quick Bites,250,Delivery,Basavanagudi
2955,Yes,No,4,116,Casual Dining,400,Delivery,Basavanagudi
2956,Yes,No,3,72,Quick Bites,300,Delivery,Basavanagudi
2957,Yes,No,5,0,Delivery,800,Delivery,Basavanagudi
2958,Yes,No,4,18,Mess,200,Delivery,Basavanagudi
2959,No,No,4,206,Quick Bites,450,Delivery,Basavanagudi
2960,Yes,No,4,90,Quick Bites,100,Delivery,Basavanagudi
2961,Yes,No,3,58,Cafe,400,Delivery,Basavanagudi
2962,No,No,5,0,Quick Bites,100,Delivery,Basavanagudi
2963,No,No,5,0,Quick Bites,250,Delivery,Basavanagudi
2964,No,No,4,148,Quick Bites,150,Delivery,Basavanagudi
2965,Yes,No,4,221,Casual Dining,700,Delivery,Basavanagudi
2966,Yes,Yes,4,775,Casual Dining,800,Delivery,Basavanagudi
2967,No,No,5,0,Dessert Parlor,250,Delivery,Basavanagudi
2968,No,No,5,0,Quick Bites,300,Delivery,Basavanagudi
2969,Yes,Yes,4,431,Casual Dining,800,Delivery,Basavanagudi
2970,Yes,Yes,4,584,Casual Dining,1200,Delivery,Basavanagudi
2971,No,No,4,12,Quick Bites,300,Delivery,Basavanagudi
2972,No,No,4,29,"Casual Dining, Bar",1000,Delivery,Basavanagudi
2973,No,No,3,5,Quick Bites,300,Delivery,Basavanagudi
2974,No,No,3,4,Bakery,150,Delivery,Basavanagudi
2975,No,No,4,15,"Bakery, Quick Bites",400,Delivery,Basavanagudi
2976,No,No,3,4,Quick Bites,400,Delivery,Basavanagudi
2977,No,No,5,0,Bakery,650,Delivery,Basavanagudi
2978,No,No,5,0,Quick Bites,100,Delivery,Basavanagudi
2979,No,No,5,0,Casual Dining,400,Delivery,Basavanagudi
2980,No,No,5,0,Quick Bites,350,Delivery,Basavanagudi
2981,No,No,5,0,Quick Bites,300,Delivery,Basavanagudi
2982,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
2983,Yes,No,3,223,Delivery,500,Delivery,Basavanagudi
2984,Yes,No,4,18,Quick Bites,200,Delivery,Basavanagudi
2985,No,No,4,46,Quick Bites,450,Delivery,Basavanagudi
2986,Yes,No,4,232,Casual Dining,750,Delivery,Basavanagudi
2987,No,No,3,4,Quick Bites,250,Delivery,Basavanagudi
2988,Yes,No,3,4,Other Rest Type,200,Delivery,Basavanagudi
2989,Yes,No,4,449,Quick Bites,100,Delivery,Basavanagudi
2990,No,No,5,0,Quick Bites,350,Delivery,Basavanagudi
2991,Yes,No,3,41,Bakery,400,Delivery,Basavanagudi
2992,Yes,No,4,200,Quick Bites,400,Delivery,Basavanagudi
2993,Yes,No,4,30,Cafe,400,Delivery,Basavanagudi
2994,Yes,No,3,4,Beverage Shop,200,Delivery,Basavanagudi
2995,Yes,Yes,4,866,Casual Dining,900,Delivery,Basavanagudi
2996,Yes,No,4,412,Casual Dining,700,Delivery,Basavanagudi
2997,Yes,No,4,117,Quick Bites,150,Delivery,Basavanagudi
2998,No,No,4,36,Casual Dining,900,Delivery,Basavanagudi
2999,Yes,Yes,4,2339,Casual Dining,1500,Delivery,Basavanagudi
3000,Yes,Yes,4,353,Casual Dining,1200,Delivery,Basavanagudi
3001,Yes,No,3,96,Quick Bites,400,Delivery,Basavanagudi
3002,Yes,No,4,543,Quick Bites,300,Delivery,Basavanagudi
3003,Yes,Yes,4,633,Casual Dining,800,Delivery,Basavanagudi
3004,Yes,No,5,0,Quick Bites,250,Delivery,Basavanagudi
3005,Yes,Yes,4,815,Casual Dining,900,Delivery,Basavanagudi
3006,Yes,No,4,59,Quick Bites,200,Delivery,Basavanagudi
3007,Yes,Yes,4,2022,Casual Dining,1000,Delivery,Basavanagudi
3008,Yes,No,4,21,Quick Bites,350,Delivery,Basavanagudi
3009,Yes,No,4,179,Casual Dining,600,Delivery,Basavanagudi
3010,Yes,No,5,0,Beverage Shop,250,Delivery,Basavanagudi
3011,Yes,No,4,67,Casual Dining,700,Delivery,Basavanagudi
3012,Yes,Yes,4,142,Casual Dining,1000,Delivery,Basavanagudi
3013,Yes,No,4,185,Mess,300,Delivery,Basavanagudi
3014,Yes,No,4,8,Quick Bites,500,Delivery,Basavanagudi
3015,Yes,Yes,4,1224,Casual Dining,1000,Delivery,Basavanagudi
3016,Yes,No,4,15,Quick Bites,100,Delivery,Basavanagudi
3017,Yes,No,4,275,Quick Bites,100,Delivery,Basavanagudi
3018,No,No,3,9,Quick Bites,300,Delivery,Basavanagudi
3019,Yes,No,3,119,Casual Dining,400,Delivery,Basavanagudi
3020,Yes,No,4,280,Casual Dining,800,Delivery,Basavanagudi
3021,Yes,No,4,122,Casual Dining,700,Delivery,Basavanagudi
3022,Yes,Yes,4,560,Casual Dining,800,Delivery,Basavanagudi
3023,Yes,No,3,62,Other Rest Type,650,Delivery,Basavanagudi
3024,Yes,No,4,33,Food Court,600,Delivery,Basavanagudi
3025,No,Yes,4,151,Lounge,1350,Delivery,Basavanagudi
3026,Yes,No,4,139,Casual Dining,550,Delivery,Basavanagudi
3027,Yes,No,4,35,Dessert Parlor,300,Delivery,Basavanagudi
3028,Yes,No,4,219,Cafe,600,Delivery,Basavanagudi
3029,No,Yes,4,2303,Casual Dining,950,Delivery,Basavanagudi
3030,No,No,4,104,Casual Dining,650,Delivery,Basavanagudi
3031,No,No,4,334,Casual Dining,600,Delivery,Basavanagudi
3032,No,No,4,36,Delivery,400,Delivery,Basavanagudi
3033,No,Yes,4,176,Casual Dining,1350,Delivery,Basavanagudi
3034,No,No,5,0,Casual Dining,600,Delivery,Basavanagudi
3035,No,No,4,52,Quick Bites,300,Delivery,Basavanagudi
3036,No,No,5,0,Mess,200,Delivery,Basavanagudi
3037,No,No,5,0,"Takeaway, Delivery",400,Delivery,Basavanagudi
3038,No,No,4,10,Quick Bites,300,Delivery,Basavanagudi
3039,No,No,3,128,Casual Dining,850,Delivery,Basavanagudi
3040,No,No,3,6,Quick Bites,100,Delivery,Basavanagudi
3041,No,No,5,0,Quick Bites,350,Delivery,Basavanagudi
3042,No,No,5,0,Quick Bites,200,Delivery,Basavanagudi
3043,Yes,No,4,25,Quick Bites,350,Delivery,Basavanagudi
3044,Yes,No,4,17,Quick Bites,300,Delivery,Basavanagudi
3045,Yes,No,4,16,Delivery,300,Delivery,Basavanagudi
3046,Yes,Yes,4,203,Casual Dining,1200,Delivery,Basavanagudi
3047,Yes,Yes,4,1077,Casual Dining,1000,Delivery,Basavanagudi
3048,Yes,No,3,68,Quick Bites,550,Delivery,Basavanagudi
3049,Yes,No,4,185,Quick Bites,200,Delivery,Basavanagudi
3050,Yes,No,5,0,Quick Bites,200,Delivery,Basavanagudi
3051,Yes,No,4,40,Casual Dining,600,Delivery,Basavanagudi
3052,Yes,No,5,0,Quick Bites,300,Delivery,Basavanagudi
3053,Yes,No,4,43,Casual Dining,600,Delivery,Basavanagudi
3054,Yes,No,4,17,Quick Bites,200,Delivery,Basavanagudi
3055,Yes,Yes,4,36,Casual Dining,650,Delivery,Basavanagudi
3056,Yes,No,3,22,Quick Bites,400,Delivery,Basavanagudi
3057,Yes,No,4,16,"Takeaway, Delivery",500,Delivery,Basavanagudi
3058,Yes,No,3,7,"Bakery, Quick Bites",550,Delivery,Basavanagudi
3059,Yes,No,3,23,Quick Bites,400,Delivery,Basavanagudi
3060,Yes,No,3,25,Quick Bites,300,Delivery,Basavanagudi
3061,No,No,4,868,Pub,1200,Delivery,Basavanagudi
3062,No,Yes,4,235,Casual Dining,1000,Delivery,Basavanagudi
3063,No,No,3,30,Bar,1000,Delivery,Basavanagudi
3064,No,No,3,98,Bar,800,Delivery,Basavanagudi
3065,Yes,No,4,30,Quick Bites,300,Delivery,Basavanagudi
3066,Yes,No,3,4,"Takeaway, Delivery",200,Delivery,Basavanagudi
3067,Yes,No,3,19,Quick Bites,200,Delivery,Basavanagudi
3068,No,No,5,0,Quick Bites,400,Delivery,Basavanagudi
3069,No,No,5,0,Quick Bites,1000,Delivery,Basavanagudi
3070,No,No,4,11,Quick Bites,200,Delivery,Basavanagudi
3071,Yes,No,4,75,Quick Bites,300,Delivery,Basavanagudi
3072,Yes,No,3,9,Quick Bites,400,Delivery,Basavanagudi
3073,Yes,No,5,0,Sweet Shop,200,Delivery,Basavanagudi
3074,Yes,No,5,0,Casual Dining,600,Delivery,Basavanagudi
3075,Yes,No,4,35,Quick Bites,250,Delivery,Basavanagudi
3076,No,No,4,141,Other Rest Type,200,Delivery,Basavanagudi
3077,No,No,4,920,Casual Dining,600,Delivery,Basavanagudi
3078,No,No,4,71,Food Court,1200,Delivery,Basavanagudi
3079,No,Yes,4,731,Cafe,800,Delivery,Basavanagudi
3080,No,No,4,345,Dessert Parlor,400,Delivery,Basavanagudi
3081,No,Yes,4,102,Cafe,800,Delivery,Basavanagudi
3082,No,No,4,244,Casual Dining,800,Delivery,Basavanagudi
3083,No,No,4,1047,Quick Bites,450,Delivery,Basavanagudi
3084,No,No,4,56,Dessert Parlor,200,Delivery,Basavanagudi
3085,No,Yes,4,571,Casual Dining,800,Delivery,Basavanagudi
3086,No,No,5,0,Quick Bites,200,Delivery,Basavanagudi
3087,No,No,4,39,Bakery,300,Delivery,Basavanagudi
3088,No,No,4,21,Casual Dining,450,Delivery,Basavanagudi
3089,No,No,3,22,Casual Dining,400,Delivery,Basavanagudi
3090,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
3091,No,No,3,27,Casual Dining,400,Delivery,Basavanagudi
3092,No,No,5,0,Quick Bites,200,Delivery,Basavanagudi
3093,No,No,4,31,Quick Bites,200,Delivery,Basavanagudi
3094,Yes,No,5,0,Cafe,700,Delivery,Basavanagudi
3095,No,No,4,299,Quick Bites,300,Delivery,Basavanagudi
3096,No,No,4,9,Quick Bites,500,Delivery,Basavanagudi
3097,No,No,3,16,Quick Bites,200,Delivery,Basavanagudi
3098,Yes,No,5,0,Other Rest Type,300,Delivery,Basavanagudi
3099,No,No,4,22,Quick Bites,500,Delivery,Basavanagudi
3100,No,No,4,39,Quick Bites,350,Delivery,Basavanagudi
3101,No,No,3,5,Quick Bites,300,Delivery,Basavanagudi
3102,Yes,No,5,0,Quick Bites,200,Delivery,Basavanagudi
3103,No,No,4,62,Cafe,150,Delivery,Basavanagudi
3104,No,No,4,14,Sweet Shop,200,Delivery,Basavanagudi
3105,No,No,4,21,Quick Bites,200,Delivery,Basavanagudi
3106,No,No,4,66,Bakery,300,Delivery,Basavanagudi
3107,No,No,4,12,Quick Bites,350,Delivery,Basavanagudi
3108,No,No,4,15,Quick Bites,300,Delivery,Basavanagudi
3109,No,No,4,31,Quick Bites,200,Delivery,Basavanagudi
3110,No,No,3,59,Other Rest Type,550,Delivery,Basavanagudi
3111,No,No,4,147,Dessert Parlor,400,Delivery,Basavanagudi
3112,No,No,4,64,Quick Bites,250,Delivery,Basavanagudi
3113,No,No,4,38,Quick Bites,300,Delivery,Basavanagudi
3114,No,No,5,0,Sweet Shop,100,Delivery,Basavanagudi
3115,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
3116,No,No,4,39,Casual Dining,950,Delivery,Basavanagudi
3117,No,No,4,13,Quick Bites,100,Delivery,Basavanagudi
3118,No,No,3,7,Casual Dining,600,Delivery,Basavanagudi
3119,No,No,4,65,Quick Bites,300,Delivery,Basavanagudi
3120,No,No,5,0,Quick Bites,250,Delivery,Basavanagudi
3121,No,No,5,0,Quick Bites,250,Delivery,Basavanagudi
3122,No,No,5,0,Other Rest Type,200,Delivery,Basavanagudi
3123,No,No,5,0,Quick Bites,300,Delivery,Basavanagudi
3124,No,No,5,0,Delivery,500,Delivery,Basavanagudi
3125,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
3126,No,No,5,0,Quick Bites,400,Delivery,Basavanagudi
3127,No,No,5,0,"Beverage Shop, Quick Bites",150,Delivery,Basavanagudi
3128,No,No,5,0,Bakery,400,Delivery,Basavanagudi
3129,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
3130,No,No,5,0,Quick Bites,300,Delivery,Basavanagudi
3131,No,No,5,0,Quick Bites,250,Delivery,Basavanagudi
3132,No,No,5,0,Quick Bites,200,Delivery,Basavanagudi
3133,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
3134,No,No,5,0,Quick Bites,100,Delivery,Basavanagudi
3135,No,No,5,0,Quick Bites,250,Delivery,Basavanagudi
3136,No,No,4,26,Dessert Parlor,300,Delivery,Basavanagudi
3137,No,No,4,13,Delivery,400,Delivery,Basavanagudi
3138,No,No,4,13,Bakery,300,Delivery,Basavanagudi
3139,No,No,3,21,Casual Dining,650,Delivery,Basavanagudi
3140,No,No,5,0,"Takeaway, Delivery",250,Delivery,Basavanagudi
3141,No,No,3,4,Quick Bites,250,Delivery,Basavanagudi
3142,No,No,5,0,Other Rest Type,300,Delivery,Basavanagudi
3143,No,No,5,0,"Takeaway, Delivery",200,Delivery,Basavanagudi
3144,No,No,3,29,Quick Bites,150,Delivery,Basavanagudi
3145,No,No,3,17,Quick Bites,200,Delivery,Basavanagudi
3146,No,No,3,25,Dessert Parlor,200,Delivery,Basavanagudi
3147,No,No,5,0,Quick Bites,300,Delivery,Basavanagudi
3148,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
3149,No,No,5,0,Delivery,200,Delivery,Basavanagudi
3150,No,No,5,0,Quick Bites,100,Delivery,Basavanagudi
3151,No,No,5,0,Delivery,700,Delivery,Basavanagudi
3152,No,No,3,4,Other Rest Type,400,Delivery,Basavanagudi
3153,No,No,3,5,Quick Bites,350,Delivery,Basavanagudi
3154,No,No,3,7,Quick Bites,300,Delivery,Basavanagudi
3155,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
3156,Yes,No,5,0,Dessert Parlor,300,Delivery,Basavanagudi
3157,Yes,No,5,0,Delivery,500,Delivery,Basavanagudi
3158,Yes,No,4,31,Casual Dining,400,Delivery,Basavanagudi
3159,Yes,No,5,0,Quick Bites,300,Delivery,Basavanagudi
3160,No,No,3,6,Casual Dining,400,Delivery,Basavanagudi
3161,Yes,No,4,41,Other Rest Type,400,Delivery,Basavanagudi
3162,Yes,No,4,60,"Beverage Shop, Quick Bites",400,Delivery,Basavanagudi
3163,Yes,No,5,0,Quick Bites,200,Delivery,Basavanagudi
3164,Yes,No,4,109,Casual Dining,500,Delivery,Basavanagudi
3165,Yes,No,4,193,Casual Dining,400,Delivery,Basavanagudi
3166,Yes,No,4,59,Casual Dining,750,Delivery,Basavanagudi
3167,Yes,No,3,20,Bakery,400,Delivery,Basavanagudi
3168,Yes,No,5,0,Delivery,500,Delivery,Basavanagudi
3169,Yes,No,5,0,Delivery,600,Delivery,Basavanagudi
3170,Yes,No,5,0,Delivery,600,Delivery,Basavanagudi
3171,Yes,No,5,0,Delivery,500,Delivery,Basavanagudi
3172,Yes,No,5,0,Delivery,600,Delivery,Basavanagudi
3173,Yes,No,5,0,Quick Bites,200,Delivery,Basavanagudi
3174,Yes,No,4,186,Cafe,500,Delivery,Basavanagudi
3175,Yes,No,3,4,Quick Bites,100,Delivery,Basavanagudi
3176,Yes,No,3,4,Quick Bites,150,Delivery,Basavanagudi
3177,Yes,No,4,20,Quick Bites,800,Delivery,Basavanagudi
3178,Yes,No,4,10,Quick Bites,100,Delivery,Basavanagudi
3179,No,No,4,502,Bakery,150,Desserts,Basavanagudi
3180,No,No,4,372,Dessert Parlor,400,Desserts,Basavanagudi
3181,No,No,4,98,Other Rest Type,400,Desserts,Basavanagudi
3182,Yes,No,4,56,Dessert Parlor,400,Desserts,Basavanagudi
3183,No,No,4,48,Bakery,200,Desserts,Basavanagudi
3184,No,No,4,95,Dessert Parlor,400,Desserts,Basavanagudi
3185,Yes,No,4,43,Dessert Parlor,250,Desserts,Basavanagudi
3186,No,No,4,25,Dessert Parlor,250,Desserts,Basavanagudi
3187,Yes,No,4,73,Bakery,300,Desserts,Basavanagudi
3188,Yes,No,4,36,Dessert Parlor,200,Desserts,Basavanagudi
3189,Yes,No,4,219,Cafe,600,Desserts,Basavanagudi
3190,No,No,4,16,"Bakery, Quick Bites",150,Desserts,Basavanagudi
3191,No,No,4,8,Bakery,250,Desserts,Basavanagudi
3192,Yes,No,4,71,Dessert Parlor,400,Desserts,Basavanagudi
3193,Yes,No,4,21,Dessert Parlor,200,Desserts,Basavanagudi
3194,Yes,No,4,216,Cafe,500,Desserts,Basavanagudi
3195,No,No,4,46,Other Rest Type,200,Desserts,Basavanagudi
3196,Yes,No,3,13,Other Rest Type,300,Desserts,Basavanagudi
3197,No,No,4,16,Sweet Shop,250,Desserts,Basavanagudi
3198,Yes,No,4,46,Beverage Shop,400,Desserts,Basavanagudi
3199,Yes,No,5,0,Bakery,500,Desserts,Basavanagudi
3200,Yes,No,3,97,Casual Dining,400,Desserts,Basavanagudi
3201,No,No,4,33,Dessert Parlor,250,Desserts,Basavanagudi
3202,No,No,5,0,Bakery,300,Desserts,Basavanagudi
3203,Yes,No,3,9,Dessert Parlor,250,Desserts,Basavanagudi
3204,Yes,No,4,41,Dessert Parlor,150,Desserts,Basavanagudi
3205,Yes,No,4,22,Sweet Shop,250,Desserts,Basavanagudi
3206,Yes,No,4,15,Bakery,400,Desserts,Basavanagudi
3207,Yes,No,3,41,Bakery,400,Desserts,Basavanagudi
3208,Yes,No,4,23,Other Rest Type,100,Desserts,Basavanagudi
3209,Yes,No,4,69,Dessert Parlor,450,Desserts,Basavanagudi
3210,No,No,5,0,Dessert Parlor,250,Desserts,Basavanagudi
3211,No,No,5,0,Dessert Parlor,150,Desserts,Basavanagudi
3212,No,No,5,0,Bakery,500,Desserts,Basavanagudi
3213,Yes,No,4,11,Other Rest Type,200,Desserts,Basavanagudi
3214,Yes,No,4,27,Dessert Parlor,250,Desserts,Basavanagudi
3215,Yes,No,5,0,Dessert Parlor,100,Desserts,Basavanagudi
3216,No,No,5,0,Other Rest Type,100,Desserts,Basavanagudi
3217,No,No,3,4,Bakery,150,Desserts,Basavanagudi
3218,No,No,4,15,"Bakery, Quick Bites",400,Desserts,Basavanagudi
3219,No,No,5,0,Bakery,650,Desserts,Basavanagudi
3220,Yes,No,4,78,Dessert Parlor,300,Desserts,Basavanagudi
3221,No,No,5,0,Bakery,150,Desserts,Basavanagudi
3222,No,Yes,4,633,Other Rest Type,800,Desserts,Basavanagudi
3223,No,No,5,197,Dessert Parlor,400,Desserts,Basavanagudi
3224,Yes,No,5,0,Casual Dining,800,Desserts,Basavanagudi
3225,No,No,4,141,Other Rest Type,200,Desserts,Basavanagudi
