,online_order,book_table,rate,votes,rest_type,cost,type,city
1889,No,No,5,0,Quick Bites,400,Desserts,Bannerghatta Road
4781,No,No,5,0,Food Court,150,Dine-out,Bellandur
1591,No,No,5,0,Quick Bites,300,Delivery,Bannerghatta Road
1346,Yes,No,3,24,Casual Dining,800,Delivery,Bannerghatta Road
4430,No,No,5,0,Bakery,300,Delivery,Bellandur
2162,No,No,3,16,Quick Bites,600,Dine-out,Bannerghatta Road
2396,Yes,No,4,362,Casual Dining,600,Dine-out,Bannerghatta Road
3639,No,No,3,6,Quick Bites,400,Dine-out,Basavanagudi
2271,Yes,Yes,4,293,Casual Dining,500,Dine-out,Bannerghatta Road
4489,Yes,No,4,44,Dessert Parlor,900,Desserts,Bellandur
3111,No,No,4,147,Dessert Parlor,400,Delivery,Basavanagudi
1137,Yes,No,3,68,Quick Bites,250,Delivery,Bannerghatta Road
4963,No,Yes,5,7023,"Casual Dining, Bar",1500,Pubs and bars,Bellandur
972,Yes,No,4,140,Quick Bites,200,Delivery,Bannerghatta Road
795,Yes,No,4,47,Quick Bites,200,Dine-out,Banashankari
3020,Yes,No,4,280,Casual Dining,800,Delivery,Basavanagudi
1711,No,No,5,0,Quick Bites,600,Delivery,Bannerghatta Road
3387,No,No,5,0,Quick Bites,300,Dine-out,Basavanagudi
36,Yes,No,3,91,Quick Bites,400,Delivery,Banashankari
453,Yes,No,3,6,Quick Bites,500,Delivery,Banashankari
913,Yes,No,4,10,Cafe,500,Cafes,Bannerghatta Road
4076,Yes,No,3,84,Quick Bites,200,Delivery,Bellandur
1199,Yes,No,5,0,Quick Bites,200,Delivery,Bannerghatta Road
1274,Yes,No,4,288,Quick Bites,500,Delivery,Bannerghatta Road
2375,No,No,5,0,Quick Bites,400,Dine-out,Bannerghatta Road
37,Yes,No,4,1647,Casual Dining,600,Delivery,Banashankari
974,Yes,No,4,43,Quick Bites,300,Delivery,Bannerghatta Road
3195,No,No,4,46,Other Rest Type,200,Desserts,Basavanagudi
983,Yes,No,3,28,"Takeaway, Delivery",400,Delivery,Bannerghatta Road
3899,Yes,No,4,444,Casual Dining,1200,Delivery,Bellandur
4064,Yes,No,3,35,Casual Dining,400,Delivery,Bellandur
1418,Yes,No,4,22,Delivery,400,Delivery,Bannerghatta Road
3332,No,No,3,6,Casual Dining,450,Dine-out,Basavanagudi
1560,No,No,3,58,Quick Bites,250,Delivery,Bannerghatta Road
39,Yes,No,4,17,Quick Bites,150,Delivery,Banashankari
1486,Yes,No,5,0,Beverage Shop,200,Delivery,Bannerghatta Road
3878,Yes,No,3,10,Delivery,300,Delivery,Bellandur
169,Yes,No,4,115,Sweet Shop,400,Delivery,Banashankari
1355,Yes,No,4,26,Quick Bites,200,Delivery,Bannerghatta Road
2785,Yes,No,3,6,Delivery,200,Delivery,Basavanagudi
3628,No,No,4,17,Quick Bites,300,Dine-out,Basavanagudi
4747,Yes,No,3,13,Quick Bites,500,Dine-out,Bellandur
3999,Yes,Yes,4,1056,"Casual Dining, Bar",1200,Delivery,Bellandur
2682,Yes,No,4,276,Quick Bites,500,Delivery,Basavanagudi
4703,No,No,3,11,Food Court,1000,Dine-out,Bellandur
4020,Yes,No,4,556,Other Rest Type,500,Delivery,Bellandur
1640,Yes,No,5,0,Delivery,800,Delivery,Bannerghatta Road
1290,Yes,No,4,19,Food Court,800,Delivery,Bannerghatta Road
1380,Yes,No,3,4,Other Rest Type,150,Delivery,Bannerghatta Road
1933,Yes,No,5,0,Bakery,400,Desserts,Bannerghatta Road
579,Yes,No,4,519,Casual Dining,900,Dine-out,Banashankari
4219,Yes,No,3,7,Quick Bites,600,Delivery,Bellandur
3160,No,No,3,6,Casual Dining,400,Delivery,Basavanagudi
2030,No,No,2,96,Casual Dining,500,Dine-out,Bannerghatta Road
892,Yes,No,4,18,Dessert Parlor,900,Cafes,Bannerghatta Road
3946,Yes,No,4,167,Quick Bites,400,Delivery,Bellandur
780,No,No,4,206,Quick Bites,450,Dine-out,Banashankari
159,Yes,No,4,97,Quick Bites,350,Delivery,Banashankari
2,Yes,No,4,918,Other Rest Type,800,Buffet,Banashankari
2263,No,Yes,4,48,Casual Dining,900,Dine-out,Bannerghatta Road
3216,No,No,5,0,Other Rest Type,100,Desserts,Basavanagudi
2109,No,No,4,10,Quick Bites,150,Dine-out,Bannerghatta Road
849,No,No,5,0,Quick Bites,300,Dine-out,Banashankari
2737,Yes,No,4,465,Casual Dining,600,Delivery,Basavanagudi
2466,Yes,Yes,4,1337,Lounge,1700,Drinks & nightlife,Bannerghatta Road
3646,No,No,3,98,Bar,800,Dine-out,Basavanagudi
1596,No,No,3,4,Quick Bites,400,Delivery,Bannerghatta Road
1776,No,No,5,0,Quick Bites,400,Delivery,Bannerghatta Road
1913,No,No,3,8,Dessert Parlor,350,Desserts,Bannerghatta Road
1043,Yes,No,4,89,Quick Bites,500,Delivery,Bannerghatta Road
4712,No,No,5,0,Quick Bites,300,Dine-out,Bellandur
1544,No,No,3,4,Food Court,400,Delivery,Bannerghatta Road
2736,Yes,No,4,242,Casual Dining,650,Delivery,Basavanagudi
3702,No,No,5,0,Quick Bites,200,Dine-out,Basavanagudi
4616,No,No,2,131,Casual Dining,800,Dine-out,Bellandur
53,Yes,No,4,618,Casual Dining,750,Delivery,Banashankari
1796,No,No,4,10,Food Court,400,Delivery,Bannerghatta Road
1911,No,No,4,521,Cafe,550,Desserts,Bannerghatta Road
2306,Yes,No,4,70,Casual Dining,600,Dine-out,Bannerghatta Road
2553,Yes,No,4,774,Casual Dining,800,Delivery,Basavanagudi
2800,Yes,No,4,233,Casual Dining,800,Delivery,Basavanagudi
4081,Yes,Yes,4,1146,"Pub, Casual Dining",1200,Delivery,Bellandur
4126,Yes,No,4,19,Quick Bites,250,Delivery,Bellandur
824,No,No,3,6,Casual Dining,450,Dine-out,Banashankari
4732,No,No,5,0,Quick Bites,400,Dine-out,Bellandur
3178,Yes,No,4,10,Quick Bites,100,Delivery,Basavanagudi
3401,Yes,No,3,72,Quick Bites,300,Dine-out,Basavanagudi
1389,Yes,No,5,0,Quick Bites,150,Delivery,Bannerghatta Road
3564,Yes,No,4,14,Quick Bites,100,Dine-out,Basavanagudi
4903,Yes,No,3,317,Quick Bites,400,Dine-out,Bellandur
884,Yes,No,4,171,Cafe,300,Cafes,Bannerghatta Road
3800,No,No,4,22,Quick Bites,200,Cafes,Bellandur
1607,No,No,5,0,"Takeaway, Delivery",200,Delivery,Bannerghatta Road
1594,No,No,5,0,Delivery,200,Delivery,Bannerghatta Road
771,Yes,No,4,469,Casual Dining,750,Dine-out,Banashankari
2611,Yes,Yes,4,291,Cafe,650,Delivery,Basavanagudi
3849,Yes,No,4,316,"Beverage Shop, Quick Bites",250,Delivery,Bellandur
2273,Yes,No,4,587,Casual Dining,700,Dine-out,Bannerghatta Road
1868,Yes,No,3,17,Dessert Parlor,450,Desserts,Bannerghatta Road
1085,Yes,No,4,33,Bakery,500,Delivery,Bannerghatta Road
10,Yes,No,4,402,Cafe,500,Cafes,Banashankari
3607,No,No,4,12,Quick Bites,350,Dine-out,Basavanagudi
1325,Yes,No,4,38,Quick Bites,400,Delivery,Bannerghatta Road
3390,Yes,No,4,160,Quick Bites,400,Dine-out,Basavanagudi
1463,Yes,No,5,0,Bakery,400,Delivery,Bannerghatta Road
806,Yes,No,4,74,Quick Bites,300,Dine-out,Banashankari
4603,No,No,4,23,Cafe,500,Dine-out,Bellandur
3980,Yes,No,3,7,Quick Bites,300,Delivery,Bellandur
4541,No,No,3,4,Dessert Parlor,300,Desserts,Bellandur
2108,Yes,No,5,0,Quick Bites,150,Dine-out,Bannerghatta Road
4234,Yes,No,4,35,Other Rest Type,300,Delivery,Bellandur
4955,Yes,Yes,4,2182,"Bar, Casual Dining",1400,Pubs and bars,Bellandur
2234,Yes,No,3,175,Quick Bites,250,Dine-out,Bannerghatta Road
3211,No,No,5,0,Dessert Parlor,150,Desserts,Basavanagudi
963,Yes,No,4,158,"Takeaway, Delivery",400,Delivery,Bannerghatta Road
3415,No,No,3,16,Quick Bites,150,Dine-out,Basavanagudi
4853,No,No,4,384,Dessert Parlor,150,Dine-out,Bellandur
398,Yes,No,4,93,Quick Bites,200,Delivery,Banashankari
2632,Yes,Yes,4,1428,Casual Dining,800,Delivery,Basavanagudi
4850,Yes,No,4,94,Cafe,700,Dine-out,Bellandur
2996,Yes,No,4,412,Casual Dining,700,Delivery,Basavanagudi
704,Yes,No,4,59,Quick Bites,200,Dine-out,Banashankari
431,Yes,No,4,10,Quick Bites,400,Delivery,Banashankari
292,Yes,No,4,543,Quick Bites,300,Delivery,Banashankari
4866,Yes,No,4,53,Quick Bites,500,Dine-out,Bellandur
145,Yes,No,4,771,Casual Dining,450,Delivery,Banashankari
4145,Yes,No,4,337,Quick Bites,500,Delivery,Bellandur
2033,No,No,5,0,Casual Dining,500,Dine-out,Bannerghatta Road
4205,Yes,No,3,9,Casual Dining,550,Delivery,Bellandur
1165,Yes,No,4,177,Quick Bites,500,Delivery,Bannerghatta Road
3500,No,No,4,108,Cafe,700,Dine-out,Basavanagudi
2050,Yes,Yes,4,257,Casual Dining,800,Dine-out,Bannerghatta Road
2624,Yes,No,4,53,Delivery,600,Delivery,Basavanagudi
4377,Yes,No,3,4,Casual Dining,600,Delivery,Bellandur
339,Yes,No,4,136,Quick Bites,350,Delivery,Banashankari
3951,Yes,No,4,667,Casual Dining,800,Delivery,Bellandur
3668,Yes,No,4,66,Quick Bites,300,Dine-out,Basavanagudi
2973,No,No,3,5,Quick Bites,300,Delivery,Basavanagudi
265,Yes,No,3,35,Quick Bites,200,Delivery,Banashankari
2424,No,No,3,33,Quick Bites,150,Dine-out,Bannerghatta Road
1262,Yes,No,3,6,Other Rest Type,400,Delivery,Bannerghatta Road
1771,No,No,5,0,Quick Bites,500,Delivery,Bannerghatta Road
3511,Yes,No,4,13,Quick Bites,300,Dine-out,Basavanagudi
271,Yes,No,4,139,Casual Dining,550,Delivery,Banashankari
696,No,No,4,94,Quick Bites,100,Dine-out,Banashankari
747,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
244,No,No,5,0,Quick Bites,200,Delivery,Banashankari
317,Yes,No,4,56,Dessert Parlor,400,Delivery,Banashankari
476,Yes,Yes,4,970,Other Rest Type,1500,Delivery,Banashankari
2032,No,No,5,0,Casual Dining,500,Dine-out,Bannerghatta Road
957,Yes,No,4,70,Dessert Parlor,350,Delivery,Bannerghatta Road
3811,Yes,No,4,166,Delivery,400,Delivery,Bellandur
813,No,No,4,217,Casual Dining,450,Dine-out,Banashankari
4623,Yes,No,3,41,Casual Dining,700,Dine-out,Bellandur
1914,No,No,4,24,Dessert Parlor,300,Desserts,Bannerghatta Road
4601,Yes,No,3,95,Casual Dining,500,Dine-out,Bellandur
3487,Yes,Yes,4,1901,Cafe,800,Dine-out,Basavanagudi
1297,Yes,No,3,4,Other Rest Type,300,Delivery,Bannerghatta Road
4025,Yes,No,4,34,Quick Bites,150,Delivery,Bellandur
1804,Yes,No,5,0,Quick Bites,250,Delivery,Bannerghatta Road
758,Yes,No,3,8,Other Rest Type,250,Dine-out,Banashankari
250,Yes,No,4,10,Beverage Shop,100,Delivery,Banashankari
2461,No,No,5,0,Quick Bites,100,Dine-out,Bannerghatta Road
545,Yes,No,3,9,Dessert Parlor,250,Desserts,Banashankari
3241,Yes,No,4,47,Other Rest Type,400,Desserts,Basavanagudi
738,No,No,5,0,Quick Bites,100,Dine-out,Banashankari
310,Yes,No,4,133,Cafe,800,Delivery,Banashankari
4994,No,Yes,4,347,"Casual Dining, Bar",1000,Buffet,Brigade Road
2941,Yes,No,4,36,Quick Bites,250,Delivery,Basavanagudi
1131,Yes,No,4,217,Casual Dining,500,Delivery,Bannerghatta Road
1449,Yes,No,4,12,Quick Bites,250,Delivery,Bannerghatta Road
4918,No,No,5,0,Quick Bites,300,Dine-out,Bellandur
15,Yes,No,4,90,Cafe,650,Cafes,Banashankari
3232,No,No,4,56,Dessert Parlor,200,Desserts,Basavanagudi
2769,Yes,No,4,11,Other Rest Type,200,Delivery,Basavanagudi
3468,No,Yes,5,0,Cafe,800,Dine-out,Basavanagudi
920,Yes,No,3,85,Cafe,500,Cafes,Bannerghatta Road
3029,No,Yes,4,2303,Casual Dining,950,Delivery,Basavanagudi
1372,No,Yes,4,1000,"Casual Dining, Bar",800,Delivery,Bannerghatta Road
3587,Yes,No,3,13,Quick Bites,400,Dine-out,Basavanagudi
2544,Yes,No,3,129,Quick Bites,200,Delivery,Basavanagudi
3598,No,No,3,13,Cafe,550,Dine-out,Basavanagudi
38,Yes,No,4,4884,Casual Dining,750,Delivery,Banashankari
363,Yes,No,4,59,Casual Dining,700,Delivery,Banashankari
4100,Yes,No,4,27,Quick Bites,300,Delivery,Bellandur
182,Yes,No,4,305,Casual Dining,700,Delivery,Banashankari
3033,No,Yes,4,176,Casual Dining,1350,Delivery,Basavanagudi
2983,Yes,No,3,223,Delivery,500,Delivery,Basavanagudi
1194,Yes,No,3,320,Casual Dining,600,Delivery,Bannerghatta Road
2852,Yes,No,4,1778,Quick Bites,200,Delivery,Basavanagudi
3761,No,No,4,46,Other Rest Type,2000,Buffet,Bellandur
1121,Yes,No,4,58,Quick Bites,300,Delivery,Bannerghatta Road
2235,No,No,4,10,Food Court,400,Dine-out,Bannerghatta Road
2667,Yes,No,4,191,Quick Bites,250,Delivery,Basavanagudi
3926,Yes,No,3,41,Casual Dining,700,Delivery,Bellandur
3223,No,No,5,197,Dessert Parlor,400,Desserts,Basavanagudi
1182,Yes,Yes,4,1025,Casual Dining,1000,Delivery,Bannerghatta Road
4183,Yes,No,3,8,Quick Bites,400,Delivery,Bellandur
4292,No,No,5,0,Delivery,400,Delivery,Bellandur
614,No,No,3,11,Cafe,600,Dine-out,Banashankari
4907,No,No,5,0,Quick Bites,300,Dine-out,Bellandur
1466,Yes,No,4,127,Cafe,700,Delivery,Bannerghatta Road
401,Yes,No,4,1778,Quick Bites,200,Delivery,Banashankari
3042,No,No,5,0,Quick Bites,200,Delivery,Basavanagudi
934,Yes,No,4,775,Quick Bites,300,Delivery,Bannerghatta Road
2419,Yes,No,4,194,Quick Bites,400,Dine-out,Bannerghatta Road
4024,Yes,No,5,0,Quick Bites,500,Delivery,Bellandur
4513,Yes,No,4,37,Delivery,400,Desserts,Bellandur
2641,Yes,No,4,133,Quick Bites,300,Delivery,Basavanagudi
4012,Yes,No,4,32,Casual Dining,450,Delivery,Bellandur
726,No,No,3,4,Quick Bites,200,Dine-out,Banashankari
826,No,No,4,46,Quick Bites,450,Dine-out,Banashankari
1521,Yes,No,5,0,"Takeaway, Delivery",300,Delivery,Bannerghatta Road
4743,No,No,5,0,Food Court,500,Dine-out,Bellandur
2930,Yes,No,3,5,"Takeaway, Delivery",199,Delivery,Basavanagudi
136,No,No,5,0,Quick Bites,150,Delivery,Banashankari
3590,No,No,3,5,Quick Bites,300,Dine-out,Basavanagudi
628,Yes,No,5,0,Casual Dining,500,Dine-out,Banashankari
334,Yes,No,4,130,Cafe,650,Delivery,Banashankari
390,Yes,No,4,53,Quick Bites,250,Delivery,Banashankari
4386,Yes,No,5,0,"Takeaway, Delivery",250,Delivery,Bellandur
4874,No,No,5,0,Quick Bites,250,Dine-out,Bellandur
3827,Yes,No,4,3334,Casual Dining,600,Delivery,Bellandur
1817,Yes,No,4,48,Quick Bites,200,Delivery,Bannerghatta Road
400,Yes,No,4,211,Casual Dining,500,Delivery,Banashankari
710,No,No,3,10,Quick Bites,250,Dine-out,Banashankari
1039,Yes,No,3,58,Quick Bites,300,Delivery,Bannerghatta Road
3984,Yes,No,4,715,Casual Dining,1000,Delivery,Bellandur
3359,No,No,4,257,Quick Bites,150,Dine-out,Basavanagudi
46,Yes,No,4,244,Quick Bites,300,Delivery,Banashankari
1561,No,No,3,9,"Takeaway, Delivery",200,Delivery,Bannerghatta Road
4936,Yes,Yes,4,2182,"Bar, Casual Dining",1400,Drinks & nightlife,Bellandur
3642,Yes,No,3,123,Quick Bites,200,Dine-out,Basavanagudi
4842,Yes,No,4,20,Quick Bites,300,Dine-out,Bellandur
1112,Yes,No,5,0,Casual Dining,600,Delivery,Bannerghatta Road
2513,Yes,Yes,4,150,Cafe,600,Cafes,Basavanagudi
3608,Yes,No,3,128,Quick Bites,300,Dine-out,Basavanagudi
1223,Yes,No,5,0,Other Rest Type,300,Delivery,Bannerghatta Road
4055,Yes,No,4,200,Delivery,750,Delivery,Bellandur
3023,Yes,No,3,62,Other Rest Type,650,Delivery,Basavanagudi
2421,No,No,4,23,Quick Bites,300,Dine-out,Bannerghatta Road
1508,Yes,No,5,0,"Takeaway, Delivery",300,Delivery,Bannerghatta Road
1750,No,No,5,0,Quick Bites,250,Delivery,Bannerghatta Road
4836,Yes,No,4,248,Casual Dining,800,Dine-out,Bellandur
4091,Yes,No,3,29,Delivery,500,Delivery,Bellandur
1799,Yes,No,4,63,Quick Bites,200,Delivery,Bannerghatta Road
338,Yes,No,4,133,Casual Dining,700,Delivery,Banashankari
215,Yes,No,3,5,Casual Dining,500,Delivery,Banashankari
3663,No,No,5,0,Quick Bites,100,Dine-out,Basavanagudi
1341,Yes,No,3,48,Casual Dining,700,Delivery,Bannerghatta Road
11,Yes,Yes,4,150,Cafe,600,Cafes,Banashankari
1520,No,Yes,4,39,Other Rest Type,800,Delivery,Bannerghatta Road
3640,Yes,No,4,120,Quick Bites,250,Dine-out,Basavanagudi
3932,Yes,No,4,178,Quick Bites,300,Delivery,Bellandur
3770,Yes,Yes,4,715,Casual Dining,1500,Buffet,Bellandur
3004,Yes,No,5,0,Quick Bites,250,Delivery,Basavanagudi
2864,Yes,No,4,90,Cafe,650,Delivery,Basavanagudi
3115,No,No,5,0,Quick Bites,150,Delivery,Basavanagudi
4839,Yes,No,4,132,Casual Dining,750,Dine-out,Bellandur
2322,No,No,3,6,Cafe,600,Dine-out,Bannerghatta Road
2571,Yes,No,4,55,Quick Bites,300,Delivery,Basavanagudi
2913,Yes,No,5,0,Bakery,300,Delivery,Basavanagudi
101,No,No,4,130,Quick Bites,200,Delivery,Banashankari
3549,No,No,4,70,Quick Bites,500,Dine-out,Basavanagudi
1458,Yes,No,4,17,Dessert Parlor,350,Delivery,Bannerghatta Road
171,Yes,No,4,57,Quick Bites,200,Delivery,Banashankari
107,No,No,5,0,"Takeaway, Delivery",250,Delivery,Banashankari
4195,Yes,No,4,269,Bakery,750,Delivery,Bellandur
3569,Yes,Yes,4,291,Cafe,650,Dine-out,Basavanagudi
4990,Yes,No,4,3209,Casual Dining,750,Buffet,Brigade Road
4294,No,No,5,0,"Takeaway, Delivery",700,Delivery,Bellandur
4058,Yes,No,3,6,Other Rest Type,300,Delivery,Bellandur
3856,Yes,No,4,894,Casual Dining,750,Delivery,Bellandur
4121,Yes,Yes,4,2182,"Bar, Casual Dining",1400,Delivery,Bellandur
4065,Yes,No,3,155,Casual Dining,600,Delivery,Bellandur
60,No,No,4,244,Casual Dining,800,Delivery,Banashankari
1240,Yes,No,4,146,Casual Dining,600,Delivery,Bannerghatta Road
4878,Yes,No,5,0,Quick Bites,150,Dine-out,Bellandur
1040,Yes,Yes,4,561,Casual Dining,900,Delivery,Bannerghatta Road
4481,Yes,No,4,136,"Bakery, Quick Bites",600,Desserts,Bellandur
2760,Yes,No,3,10,Food Court,500,Delivery,Basavanagudi
2120,Yes,No,3,148,Quick Bites,250,Dine-out,Bannerghatta Road
1524,Yes,No,3,7,Beverage Shop,300,Delivery,Bannerghatta Road
3521,No,No,4,334,Casual Dining,600,Dine-out,Basavanagudi
153,Yes,No,4,505,Quick Bites,450,Delivery,Banashankari
2248,No,Yes,4,1235,Casual Dining,800,Dine-out,Bannerghatta Road
481,Yes,No,4,130,Quick Bites,400,Delivery,Banashankari
4232,No,No,5,0,Quick Bites,400,Delivery,Bellandur
4304,No,No,5,0,Quick Bites,300,Delivery,Bellandur
3578,No,No,4,16,Quick Bites,200,Dine-out,Basavanagudi
4124,Yes,No,4,119,"Beverage Shop, Quick Bites",400,Delivery,Bellandur
3562,Yes,Yes,4,142,Casual Dining,1000,Dine-out,Basavanagudi
3315,No,Yes,4,21,Casual Dining,800,Dine-out,Basavanagudi
1762,No,No,5,0,Quick Bites,300,Delivery,Bannerghatta Road
3538,Yes,No,4,577,Casual Dining,900,Dine-out,Basavanagudi
4802,Yes,Yes,4,7193,Other Rest Type,1400,Dine-out,Bellandur
750,No,No,5,0,Quick Bites,300,Dine-out,Banashankari
3619,Yes,No,3,12,"Beverage Shop, Quick Bites",150,Dine-out,Basavanagudi
1785,No,No,5,0,Quick Bites,200,Delivery,Bannerghatta Road
4269,Yes,No,4,138,Dessert Parlor,500,Delivery,Bellandur
3383,No,No,3,8,Quick Bites,300,Dine-out,Basavanagudi
4137,Yes,No,4,72,Other Rest Type,300,Delivery,Bellandur
405,Yes,No,3,96,Quick Bites,400,Delivery,Banashankari
757,Yes,No,3,19,Quick Bites,200,Dine-out,Banashankari
2711,Yes,Yes,4,197,Pub,1000,Delivery,Basavanagudi
2670,Yes,No,4,438,Dessert Parlor,500,Delivery,Basavanagudi
3978,Yes,No,3,85,Casual Dining,400,Delivery,Bellandur
97,No,No,4,39,Casual Dining,950,Delivery,Banashankari
1333,Yes,No,3,21,Food Court,250,Delivery,Bannerghatta Road
4450,Yes,No,3,9,"Takeaway, Delivery",500,Delivery,Bellandur
2791,Yes,No,4,25,Casual Dining,600,Delivery,Basavanagudi
2854,Yes,No,3,11,Bar,800,Delivery,Basavanagudi
186,Yes,No,4,441,Quick Bites,400,Delivery,Banashankari
3998,Yes,No,3,262,Casual Dining,450,Delivery,Bellandur
2723,Yes,No,4,41,Cafe,700,Delivery,Basavanagudi
3583,Yes,Yes,3,80,Casual Dining,500,Dine-out,Basavanagudi
2058,Yes,No,4,312,Quick Bites,400,Dine-out,Bannerghatta Road
1319,Yes,No,4,229,Casual Dining,1000,Delivery,Bannerghatta Road
148,Yes,Yes,4,175,Casual Dining,500,Delivery,Banashankari
28,No,No,3,23,Cafe,550,Cafes,Banashankari
4139,Yes,No,4,22,Bakery,400,Delivery,Bellandur
4004,Yes,No,3,7,Delivery,500,Delivery,Bellandur
3363,Yes,No,4,169,Quick Bites,500,Dine-out,Basavanagudi
692,No,No,4,31,Quick Bites,200,Dine-out,Banashankari
2866,Yes,No,4,81,Casual Dining,500,Delivery,Basavanagudi
3776,No,No,4,15,Other Rest Type,500,Cafes,Bellandur
1386,No,No,5,0,Casual Dining,800,Delivery,Bannerghatta Road
1845,No,No,4,17,"Takeaway, Delivery",350,Desserts,Bannerghatta Road
4729,No,No,5,0,Quick Bites,500,Dine-out,Bellandur
129,No,No,5,0,Quick Bites,150,Delivery,Banashankari
1599,No,No,5,0,Sweet Shop,150,Delivery,Bannerghatta Road
3629,No,No,5,0,Mess,200,Dine-out,Basavanagudi
4502,No,No,4,15,Other Rest Type,250,Desserts,Bellandur
701,No,No,4,52,Quick Bites,300,Dine-out,Banashankari
3977,Yes,No,4,14,"Takeaway, Delivery",300,Delivery,Bellandur
3028,Yes,No,4,219,Cafe,600,Delivery,Basavanagudi
2969,Yes,Yes,4,431,Casual Dining,800,Delivery,Basavanagudi
4355,No,No,3,14,"Takeaway, Delivery",250,Delivery,Bellandur
1708,No,No,4,86,Dessert Parlor,250,Delivery,Bannerghatta Road
2953,Yes,No,4,232,Quick Bites,400,Delivery,Basavanagudi
454,Yes,No,3,10,Quick Bites,100,Delivery,Banashankari
2868,Yes,No,4,214,Casual Dining,400,Delivery,Basavanagudi
2040,Yes,No,3,16,Casual Dining,500,Dine-out,Bannerghatta Road
1772,No,No,5,0,Bakery,600,Delivery,Bannerghatta Road
2315,No,No,3,48,Cafe,550,Dine-out,Bannerghatta Road
609,No,No,3,30,Bar,1000,Dine-out,Banashankari
167,Yes,No,4,107,Beverage Shop,150,Delivery,Banashankari
730,No,No,3,17,Quick Bites,200,Dine-out,Banashankari
4247,Yes,No,5,0,Other Rest Type,150,Delivery,Bellandur
3358,Yes,No,4,770,Quick Bites,400,Dine-out,Basavanagudi
2074,Yes,No,4,10,Quick Bites,250,Dine-out,Bannerghatta Road
4034,Yes,No,4,11,Casual Dining,400,Delivery,Bellandur
3700,No,No,5,0,Quick Bites,300,Dine-out,Basavanagudi
1622,No,No,5,0,Food Court,200,Delivery,Bannerghatta Road
587,Yes,No,3,247,Casual Dining,500,Dine-out,Banashankari
1401,Yes,No,3,6,Quick Bites,250,Delivery,Bannerghatta Road
3045,Yes,No,4,16,Delivery,300,Delivery,Basavanagudi
3224,Yes,No,5,0,Casual Dining,800,Desserts,Basavanagudi
1700,No,No,4,915,Casual Dining,600,Delivery,Bannerghatta Road
3088,No,No,4,21,Casual Dining,450,Delivery,Basavanagudi
4820,No,Yes,4,760,Fine Dining,2500,Dine-out,Bellandur
2981,No,No,5,0,Quick Bites,300,Delivery,Basavanagudi
40,Yes,No,4,133,Quick Bites,200,Delivery,Banashankari
1379,Yes,No,4,613,Cafe,600,Delivery,Bannerghatta Road
2089,No,No,3,18,Quick Bites,450,Dine-out,Bannerghatta Road
2175,Yes,No,3,5,Quick Bites,300,Dine-out,Bannerghatta Road
3217,No,No,3,4,Bakery,150,Desserts,Basavanagudi
2885,Yes,No,3,11,Quick Bites,200,Delivery,Basavanagudi
74,No,No,4,299,Quick Bites,300,Delivery,Banashankari
3904,Yes,No,4,404,Casual Dining,500,Delivery,Bellandur
3885,Yes,No,3,45,Casual Dining,600,Delivery,Bellandur
2657,Yes,No,4,46,Quick Bites,500,Delivery,Basavanagudi
3180,No,No,4,372,Dessert Parlor,400,Desserts,Basavanagudi
2076,Yes,No,3,4,Quick Bites,400,Dine-out,Bannerghatta Road
441,Yes,No,3,12,Quick Bites,300,Delivery,Banashankari
4046,Yes,No,3,361,Casual Dining,450,Delivery,Bellandur
2051,Yes,No,5,0,Quick Bites,400,Dine-out,Bannerghatta Road
2541,Yes,No,3,12,"Takeaway, Delivery",300,Delivery,Basavanagudi
3306,No,No,3,51,Quick Bites,350,Dine-out,Basavanagudi
1301,Yes,No,5,0,Delivery,600,Delivery,Bannerghatta Road
1781,No,No,5,0,Quick Bites,100,Delivery,Bannerghatta Road
4813,No,Yes,5,163,"Bar, Casual Dining",1500,Dine-out,Bellandur
3430,No,No,5,0,Quick Bites,350,Dine-out,Basavanagudi
1304,Yes,No,4,116,Casual Dining,400,Delivery,Bannerghatta Road
236,No,No,4,46,Quick Bites,450,Delivery,Banashankari
2599,Yes,No,4,4401,Casual Dining,600,Delivery,Basavanagudi
520,No,No,4,13,Bakery,300,Desserts,Banashankari
2573,Yes,No,4,78,Quick Bites,100,Delivery,Basavanagudi
3280,No,No,4,13,Delivery,400,Desserts,Basavanagudi
3186,No,No,4,25,Dessert Parlor,250,Desserts,Basavanagudi
2768,Yes,Yes,4,1129,Casual Dining,1300,Delivery,Basavanagudi
735,No,No,5,0,Quick Bites,150,Dine-out,Banashankari
4702,Yes,No,4,36,Quick Bites,400,Dine-out,Bellandur
4928,No,No,4,132,Quick Bites,300,Dine-out,Bellandur
2106,Yes,No,4,18,Dessert Parlor,900,Dine-out,Bannerghatta Road
2679,Yes,No,4,49,Quick Bites,200,Delivery,Basavanagudi
3229,No,No,4,820,Beverage Shop,250,Desserts,Basavanagudi
2761,Yes,No,3,16,Casual Dining,800,Delivery,Basavanagudi
592,No,No,4,14,Sweet Shop,200,Dine-out,Banashankari
1303,Yes,No,5,0,Delivery,500,Delivery,Bannerghatta Road
1387,Yes,No,3,38,Quick Bites,400,Delivery,Bannerghatta Road
